117.5211633,8.717775688
117.7634491,8.994673666
118.040347,9.410020633
118.3518573,9.513857374
118.6633675,9.790755352
119.1479389,10.30993906
119.4248369,10.4137758
119.4940614,10.89834726
119.9094084,11.00218401
120.1170819,11.38291872
120.2555309,11.93671468
120.3247554,12.35206165
120.5324288,12.80202086
120.7054901,12.62895962
121.1900615,12.35206165
121.5015718,12.28283715
121.397735,11.62520446
121.397735,11.14063299
121.5015718,10.79451052
122.3668779,10.65606153
122.1245922,10.27532681
121.674633,9.963816588
122.1938167,9.548469622
122.6783882,9.375408386
122.9898984,8.925449172
122.4707147,8.579326699
121.7784697,8.19859198
121.5707963,7.402510294
121.9169187,7.160224563
122.1938167,7.506347035
122.6783882,7.921694002
122.8514494,7.437122541
123.3360209,7.298673552
123.6129188,7.57557153
123.8205923,7.160224563
123.9244291,6.364142877
124.6858985,6.121857146
125.1358577,5.70651018
125.3781434,6.225693888
126.1742251,6.364142877
126.1396129,6.95255108
126.6241843,7.402510294
126.7280211,7.921694002
126.2780619,8.44087771
126.2780619,9.306183891
126.1050006,9.44463288
125.7934904,10.10226558
125.2743067,10.55222479
125.032021,10.86373502
125.4473679,11.17524524
125.8627149,11.38291872
125.7242659,12.42128614
125.2743067,12.69818412
125.2743067,13.11353109
124.8589597,13.25198007
123.9244291,13.45965356
123.8552046,14.18651075
123.2321841,14.39418423
122.6437759,14.74030671
121.7438575,14.87875569
121.3631228,15.36332716
121.5707963,15.88251086
121.813082,16.26324558
122.1938167,16.57475581
122.4014902,16.85165379
122.5053269,17.09393952
122.2976534,17.82079671
122.2284289,18.58226615
121.397735,18.72071514
121.2938983,18.92838862
120.6016533,19.34373559
120.2555309,19.1360621
120.2209186,18.51304165
120.0478574,17.92463345
119.8055716,16.7132048
119.2517757,16.57475581
119.2863879,15.50177614
119.7709594,15.01720468
120.1170819,14.77491895
119.9440206,13.73655154
119.9440206,12.55973513
119.9094084,11.90210243
119.6671227,11.59059221
119.0441022,11.0714085
118.7672042,10.58683704
118.2826328,10.03304108
117.4519388,9.410020633
116.9673674,8.717775688
117.5211633,8.717775688
