7200000
7850000
7250000
7450000
7520000
7170000
6930000
7540000
7480000
7490000
7040000
6240000
6550000
7550000
6500000
7180000
6130000
7880000
6740000
6560000
6240000
6320000
6750000
5960000
6150000
6050000
5570000
5920000
4300000
4730000
5390000
4930000
4630000
3630000
5350000
5280000
