-1.54649913,-1.601192089,-1.62461685,-1.612938067,-1.562706554,-1.470936556,-1.335354341,-1.154869955,-0.930240369,-0.66480541,-0.365116907,-0.041261026,0.293289185,0.622373756,0.928375039,1.193842284,1.403292402,1.54491561,1.611914468,1.603247966,1.523635864,1.382798011,1.194031654,0.972352177,0.732514335,0.487263933,0.246135082,0.015001594,-0.20356502,-0.409250522,-0.602534303,-0.783165354,-0.948943856,-1.0951014,-1.214437476,-1.298204055,-1.337569945,-1.325377193,-1.257839553,-1.13584179,-0.965570397,-0.758323494,-0.529500226,-0.296913908,-0.078703653,0.108807048,0.252942501,0.34589706,0.385166013,0.373162935,0.316157783,0.222793437,0.102499096,-0.035893084,-0.18509734,-0.339776818,-0.496417299,-0.652802354,-0.807291608,-0.958118579,-1.10288452,-1.238342915,-1.360471743,-1.464748838
-0.878074335,-0.489831872,-0.035095159,-1.130640117,-0.501927551,-0.250810553,-0.268041016,-0.067581229,-0.281805213,-0.182735014,-0.243173748,-0.77233577,-1.004040779,-0.000290984,0.080804711,-0.842259013,-0.370961408,-0.195316901,-0.594254922,-0.502024782,-0.65675445,-0.414957099,0.11044497,0.104480498,-1.045348946,-1.029747359,0.549389984,-0.311227825,-0.723734234,1.113405158,0.752157575,-0.781685995,3.997995709,3.468407587,0.104193451,2.609766864,-1.318984985,-3.06817459,-2.384089059,-4.742890524,-2.377163808,-1.212363777,-2.402882252,-0.616264991,-1.203404243,-2.353288528,1.30348986,1.095503028,-2.862815857,-1.191878503,-1.592635758,-4.407583324,-1.317659973,1.57907003,-1.984406498,-1.903177454,0.338087729,-0.779387675,-0.410163022,-1.947997977,-1.278974481,-0.350337943,-1.274536483,-0.56421876
-0.689850977,-1.161881876,-0.63498497,-0.479367066,-0.202499582,0.147146837,-0.458260092,-0.629987056,-0.029633216,-0.837681079,-0.369190391,-0.458276421,-0.37755733,-0.912426222,-0.171705478,-0.253383558,-0.962603928,-0.108107471,-0.624048522,-0.683808108,-0.457516338,-0.889247877,-0.884010315,-0.830712152,-0.339580516,-0.671769098,-0.817883194,-1.450127908,-0.025874483,-0.260755906,1.523193289,1.556477958,0.04457777,0.71528524,0.115327118,-0.949487314,-1.479923738,-5.176703077,-1.794999429,-1.845503011,-1.226376735,-1.323020865,-0.421358546,-1.085002689,-1.347581251,-0.528736989,-1.628129633,-0.652304588,-2.329162703,-1.638965685,0.980826472,-0.244530654,-2.255649182,-2.320672271,-0.485660693,-0.712847561,-1.077464357,0.0145481,-2.671426616,-1.189332306,0.957433543,-1.240250264,-0.847237867,0.181675438
-0.682969487,-3.74823866,-2.433252317,-1.937864951,-1.776328901,1.043765672,-0.714852989,-0.562921629,0.132626231,-0.340009007,-0.172107137,-1.272154453,3.810671465,-2.87383566,0.094276288,-0.563276497,-0.495784138,-0.807308197,-0.285673448,-0.482182459,-0.462271063,-0.091669253,-0.593242943,-0.364933981,-1.090011212,-1.437745156,-0.222705115,-0.929076282,-1.123095171,-1.908821316,0.075712845,-0.637725025,-0.784922364,-1.078393324,-1.285934728,-2.118537553,-1.621417859,-1.8431225,-0.690584428,-1.275957545,-1.555646004,-0.210332416,0.250407228,-1.825501258,0.716556304,-1.122121548,-1.315410719,-1.287514013,-1.517756891,-1.089855614,-0.066090645,-1.532054306,2.029574543,-2.59186078,-1.155946224,-0.111368359,-0.489104752,-0.279735817,-0.089531085,-0.161333491,0.007962953,0.341884902,0.137120606,-3.361850704
-0.732877766,-0.491012801,-0.943323564,-1.133406228,-1.177192268,-1.467141738,-2.088029564,-1.231830999,-0.999012282,2.355123507,3.114321507,0.684403713,1.253996333,1.041963499,0.07828121,0.397463615,0.190722964,-0.908951261,-4.565537339,-0.167198155,-3.799382271,0.264934164,-1.690036949,1.303455353,-0.797632725,0.372182487,-0.476326584,-1.317705347,-1.349239454,-0.718596187,-0.888706715,-0.907621716,-1.307270015,-0.353775737,-1.089327436,-1.500073774,-1.926772301,-1.201621834,-1.675803088,-1.784964815,-1.848359484,-1.413223092,-1.634471998,-1.422232672,-0.442870298,-1.64604754,-1.612236233,-1.362321906,-1.093478247,-1.440512736,-1.713792573,-0.826761631,-1.216461777,-0.142422842,-1.326369189,-1.190827046,-1.383478427,-1.029712572,-0.76310016,-1.606897372,-0.764239427,-1.309264647,-0.76203719,-0.345786803
-0.910632247,-1.204992557,-1.173479273,-1.384312481,-1.617830469,-1.664148453,-1.454356535,-1.828949955,-1.202736811,-1.221228547,-1.121271221,-0.589346301,-0.60897678,-0.984121095,-1.024490636,-0.550168221,-0.648182825,0.059459126,-1.574235619,-0.315901905,-0.850042326,-1.14478624,-1.050496163,-1.921486811,-0.929390549,-1.381057389,-0.995135911,-0.303607208,-0.706914674,-0.17650172,-0.382753162,-0.069155282,-0.22247143,-0.532764347,-1.618563451,-1.485686136,-1.240588197,-2.522998915,-2.272892803,-1.285628852,-1.565478159,-1.040199,-0.975029219,-0.871715003,-0.591853518,-0.995763044,-0.023730077,-0.699730864,-1.263003428,-0.501525175,-1.556991122,-1.954530173,-2.653000788,-1.70967774,-1.956166329,-2.067433558,-2.199932273,-1.971596464,-1.663086847,-1.816206556,-1.739820988,-1.239470876,-0.97441759,-1.557357718
-1.962886915,-1.549588545,-1.438334054,-1.417792294,-1.486751241,-1.536425319,-0.718681591,-1.720163573,-1.669238134,-0.876559406,-1.602139639,-0.458864352,-0.949420089,-0.266374156,-1.297672009,-1.302899352,-0.224488302,-1.281443535,-0.946606575,-0.651714797,-0.555727582,-0.699587848,-1.154519177,-1.984380355,-2.040170792,-1.753446317,-1.404284241,-0.931933814,-1.093335143,-0.952312469,-0.25064999,0.521784616,0.247707034,-1.672988577,-1.225121699,-1.910955972,-1.308992823,-1.923693876,-2.718598742,-1.74849323,-1.506727184,-1.641956224,-0.221758204,0.357793362,-0.963900102,0.229314542,-0.09582628,-1.537339412,-0.473983441,-1.080636611,-0.745907635,0.855174231,-1.045656108,-2.419416375,-1.826731481,-2.451007948,-2.335535802,-2.205727673,-3.290912593,-2.471114692,-1.585169311,-2.70564088,-1.846546348,-1.273810045
-0.960499271,-1.692209086,-1.240310756,-1.313816001,-1.592041506,-1.160001282,-1.86132389,-2.021869169,-1.038449401,-0.736147819,-1.719134969,-2.250260257,-1.213275944,-0.963553717,-1.923326335,-0.115532166,-0.564523014,-0.394123095,0.16483743,-1.008925377,-0.562061179,-1.968599582,-1.11104148,-0.51250512,-1.661972256,-1.453849023,-1.292894451,-2.403871379,-0.541813579,-0.092427654,-0.740496355,0.188955639,-2.081174518,0.667843031,1.246352014,-1.331361228,-0.019542677,-0.376677154,-1.423930702,-1.49451856,-1.024047869,-1.918662605,-0.882691585,0.076843962,-0.831449299,-0.799048608,0.133429081,-1.186681905,-0.591961187,-0.698674211,0.601952247,-4.144970675,0.077462975,-0.073546576,-1.298115547,-1.565602119,-2.570638884,-2.197528454,-1.423154708,-2.322970399,-2.355490098,-2.521023042,-1.838519945,-1.116494879
0.029936729,-0.533613502,0.215263997,0.192426734,-0.26253373,0.050860379,-0.723581012,-1.689084674,-1.147670225,-1.193074918,-1.743750406,-1.025468004,-1.611703365,-0.653013037,-0.799239762,-0.617723745,-0.472510749,-0.999439686,0.318987033,0.861391155,-0.562343107,0.247638912,-0.830044738,-0.518816852,-0.959767158,1.061533972,0.465260981,0.386640364,-0.817100297,-0.689804007,3.108714462,0.344657898,0.587801505,2.225281812,-0.536812747,0.282653439,0.257643481,0.128732454,0.134571705,-0.456065248,-0.587345561,-0.644891001,-0.512937541,-2.238646341,-1.319955038,-0.883944157,-0.30299863,-0.400484855,-0.20082105,1.837867457,-0.296368223,3.129480904,6.784393871,-0.106487904,-0.492555282,-1.386900421,-0.261161157,-0.544310264,-1.859793427,-1.287827649,-3.056679122,-1.282650694,-3.156927686,-2.32939036
-0.445636019,-0.125517924,0.970213164,3.323144755,2.702611801,-0.15536282,-0.64891607,-0.134731538,-0.345032561,-1.905259824,-0.693095426,-0.407743025,-1.082183348,-0.26978498,-0.226696177,0.625735898,-0.013688691,-0.434654236,-0.051053896,0.972679698,0.489510685,0.073071349,-0.047575662,-0.953386254,0.752249271,-1.105513826,-0.029732888,0.78118445,0.877659754,-0.194039669,-0.008153137,2.63104444,1.11574376,0.291719419,0.025052232,0.107087337,-0.099027669,-0.213052966,-0.234885085,0.182317611,-0.038704058,-0.607077443,0.227614027,-1.073541589,-0.198242446,-0.953158457,0.004030753,0.201787594,1.13564409,-0.083697498,0.625612801,1.373688759,3.784990503,0.058073271,0.510905905,1.184117707,-0.402100261,-0.541630491,-0.893015363,-1.856360689,-0.423381836,-1.566994343,-0.746798244,0.352566535
0.415884175,0.873257523,0.860354467,1.709199923,4.293766827,0.648707609,1.040126503,0.417273915,-0.38650007,-0.050316318,0.105297876,-0.630116874,0.273083232,-0.59034918,0.305946473,0.734102932,0.796491929,1.216211686,1.358082693,1.373367275,1.692713606,2.814750041,0.930089054,0.725937905,0.440059907,1.17647955,1.830424667,-0.180887503,0.96956421,0.954387595,0.53531568,-0.030336153,0.657398661,0.358408862,0.60338456,0.773869541,0.705390773,0.133617856,0.454298352,-0.027663275,0.602624631,0.263554871,-0.051582634,0.589761559,0.599878381,1.10225142,0.835013958,0.87780368,0.572332715,0.800015406,0.433971554,-0.554286152,5.124510319,5.259534783,2.831506852,1.217917556,0.561024692,0.292521381,-0.168998508,0.337812012,-0.396916223,0.743999604,0.809464726,1.222806003
0.616799206,0.109197949,0.776985133,1.251915293,0.987372582,0.474153816,1.853319833,1.290002945,2.010724479,1.518089504,1.084019477,0.640069148,0.850294201,1.104684217,1.311039251,1.051529981,1.656542157,1.553209427,1.397617935,1.540785588,1.98071758,1.283452025,2.522122794,0.876856813,0.826621764,0.792659252,1.679729917,1.416602878,1.555913313,1.170654052,1.089519098,0.320244457,-0.157345269,0.317399191,1.032884451,1.129982922,0.185366351,-0.337440305,0.232634536,1.057976854,1.143681097,0.294291278,0.267236605,0.668994869,0.394930385,0.455440528,0.947299047,0.379275033,0.065052662,-0.594581954,-0.391677795,-2.073314737,1.620224874,3.077025737,2.871811053,0.252620172,1.643216509,0.552122081,0.729358796,1.082831357,0.890457888,0.698808933,0.97555822,0.26074308
0.47016499,-0.862434702,-1.44726874,0.588677533,0.967482156,1.407734792,1.42559748,0.352830266,2.206723834,0.768926918,-0.02849305,0.623585946,1.255888143,1.243263805,1.153016782,0.986722264,1.414036532,1.461602937,1.049388186,1.307065771,1.121972377,0.209025212,1.01385638,-0.819349656,0.484274313,0.450912832,1.776912794,1.0556375,0.520483612,-0.166495866,0.616414621,-0.120745668,0.554343022,1.237433582,1.435842567,0.877528759,0.637836456,-0.865251471,0.655947829,1.215147631,1.368419682,0.755539745,0.172016188,0.690800098,0.431756763,0.031245013,0.833072632,0.857115684,0.256843654,0.537723944,-1.317553739,-0.145143537,-4.199527146,2.350244295,1.254241733,2.530945034,0.667525475,1.520597615,1.395384027,0.77128958,0.775164263,1.260392775,0.062614135,-0.368265003
-0.233929851,-0.878535629,0.585112895,1.419060803,0.320993397,1.268091534,0.692387887,0.547435166,1.857461422,1.338424971,0.863263804,0.951277917,1.146965657,1.137274401,0.982884573,1.189667378,0.97032862,1.239708017,0.7566185,0.176445839,0.31487429,1.155089737,0.270695113,2.547101572,0.51657003,0.793560973,-1.28276132,0.828289242,-0.690617413,0.48939809,0.510134684,0.100573378,0.92348475,0.542006326,1.468164286,1.236288053,0.823961083,1.143281464,1.868976453,2.259098578,0.78131758,0.769755652,0.624291149,0.040570067,-0.104798291,-0.170474805,0.88898902,0.767332182,0.0526988,-0.253844961,1.558224669,-4.192754903,-3.206816087,3.148087528,0.941876455,-0.797238096,-0.06243548,0.505493503,1.474808299,0.734460393,0.158364508,-0.28083811,-0.382009331,-0.999194469
