335.3288956,66.29923248
334.7935181,65.22847748
335.5880776,64.0320282
336.9350262,63.62234497
338.5411568,63.62234497
340.1472893,62.55158997
341.2180424,63.08696747
343.3595505,63.08696747
343.6182537,63.90836334
345.1710405,63.90836334
346.0364361,64.15772247
346.5718126,65.22847748
344.965682,65.22847748
343.894928,66.29923248
343.3595505,66.83460999
342.4777165,66.05222321
340.3286076,66.05222321
338.5411568,65.22847748
337.4704037,66.29923248
336.3996487,66.29923248
335.3288956,66.29923248
348.2655449,51.78490067
348.8009214,51.24952316
349.3362989,51.24952316
349.8716755,51.27705765
351.1662092,51.71548843
351.1662092,51.78490067
351.477807,51.78490067
352.5485611,52.32027817
353.0839381,52.55731964
353.0839381,53.39103317
353.0839381,53.92641068
353.0839381,54.82369614
353.2033935,55.0599556
353.3387618,55.24172211
354.1546922,54.46178818
354.1546922,54.46178818
354.6900692,54.46178818
355.2254462,53.54556656
355.9191279,53.39103317
355.2254462,52.85565567
354.6900692,52.32027817
354.6900692,52.32027817
354.1546922,52.2269249
353.4127593,51.63169098
353.4127593,51.36093903
353.9542637,51.52485275
354.6900692,50.71414948
354.6900692,50.17877197
354.1546922,50.71144867
353.3891459,50.17877197
353.0839381,49.77738953
353.4236765,49.96955872
354.286304,50.17877197
355.2254462,50.17877197
356.2962003,50.31060028
357.0532546,50.48170471
357.8213243,50.54433823
358.7462078,50.71414948
359.5084624,50.71414948
359.7748215,53.16947174
359.25859,53.68570328
358.7217088,54.22258377
358.138193,54.80609894
357.6944122,55.38411713
357.1896417,55.8888855
356.8315773,56.06791687
357.1606503,56.7678299
357.9023314,57.13867188
357.3669543,57.67404938
356.2962003,58.20942688
356.8315773,58.74480438
356.8315773,59.28018188
356.2962003,59.28018188
355.4590788,59.12378311
355.4590788,58.55366898
354.1546922,58.74480438
353.2795711,57.96274567
353.0839381,58.74480438
352.2829905,58.68032074
352.0131841,58.20942688
352.0131841,57.67404938
351.2204676,57.55443954
351.2204676,56.85337067
351.7932234,56.98096466
352.5485611,56.60329437
352.5485611,56.06791687
353.0839381,55.53253937
352.8516998,55.33471298
352.1749744,55.18395615
351.477807,55.53253937
350.7016039,55.37488174
350.364583,54.78667831
350.1493711,54.41106796
349.8716755,53.92641068
349.1078367,54.46206665
348.8009214,53.92641068
348.8009214,53.39103317
349.5048246,53.03908157
349.8716755,52.85565567
349.1366892,52.51434326
348.2655449,52.32027817
