-342.7016507,-359.9508002,-80333.22778
-331.669002,-348.3628469,-75488.54464
-178.8678332,-463.697421,-50626.42829
-173.1095126,-448.7695362,-47442.16514
-167.351192,-433.8416515,-44354.02772
-161.5928714,-418.9137667,-41362.01602
-155.8345508,-403.9858819,-38466.13005
-150.0762302,-389.0579971,-35666.36979
-144.3179097,-374.1301123,-32962.73526
-138.5595891,-359.2022276,-30355.22645
-132.8012685,-344.2743428,-27843.84336
8.270394012,-336.8985019,5136.838302
8.663053669,-352.893683,5524.899248
9.055713325,-368.8888641,5972.210588
9.448372981,-384.8840452,6653.471062
9.841032638,-400.8792263,7380.714957
10.23369229,-416.8744074,8081.512032
10.62635195,-432.8695885,8771.314892
11.01901161,-448.8647696,9496.596054
11.41167126,-464.8599507,10241.57301
11.80433092,-480.8551318,11022.70422
12.19699058,-496.8503129,11631.61217
149.5340449,-337.3433999,6575.177068
156.0179059,-351.9707559,11158.51417
162.5017669,-366.598112,13103.82221
168.9856279,-381.2254681,26569.24051
175.469489,-395.8528242,-17670.70402
181.95335,-410.4801803,4742.025904
188.437211,-425.1075364,48229.43599
194.921072,-439.7348925,19888.05445
201.4049331,-454.3622486,935.0090604
359.9508002,-342.7016507,2730.685869
-320.6363533,-336.7748936,-70786.82726
-309.6037046,-325.1869402,-66228.07564
-298.5710559,-313.5989869,-61812.28977
-287.5384072,-302.0110336,-57539.46966
-276.5057584,-290.4230803,-53409.61531
-265.4731097,-278.8351269,-49422.72672
-254.440461,-267.2471736,-45578.80388
-243.4078123,-255.6592203,-41877.8468
-127.0429479,-329.346458,-25428.58599
-121.2846273,-314.4185732,-23109.45435
-115.5263067,-299.4906884,-20886.44843
-109.7679861,-284.5628036,-18759.56822
-104.0096656,-269.6349189,-16728.81375
-98.25134497,-254.7070341,-14794.18499
6.30709573,-256.9225964,4312.786372
6.699755387,-272.9177775,4365.124895
7.092415043,-288.9129586,4445.801257
7.485074699,-304.9081397,4627.707966
7.877734356,-320.9033208,4822.113487
117.1147397,-264.2066194,6065.10577
123.5986008,-278.8339755,6118.79721
130.0824618,-293.4613316,6736.480812
136.5663228,-308.0886877,-3340.357216
143.0501838,-322.7160438,17609.38156
267.2471736,-254.440461,5779.404927
278.8351269,-265.4731097,5485.292117
290.4230803,-276.5057584,5166.328716
302.0110336,-287.5384072,4822.514722
313.5989869,-298.5710559,4453.850136
325.1869402,-309.6037046,4060.334958
336.7748936,-320.6363533,3641.969187
348.3628469,-331.669002,3198.752824
-454.3622486,-201.4049331,-67389.3275
-439.7348925,-194.921072,-63516.11326
-425.1075364,-188.437211,-59748.9574
-410.4801803,-181.95335,-56087.85994
-232.3751636,-244.071267,-38319.85547
-221.3425149,-232.4833136,-34904.8299
-210.3098661,-220.8953603,-31632.77009
-199.2772174,-209.307407,-28503.67604
-188.2445687,-197.7194536,-25517.54775
-177.21192,-186.1315003,-22674.38521
-92.49302439,-239.7791493,-12955.68196
-86.7347038,-224.8512645,-11213.30464
-80.97638322,-209.9233797,-9567.053053
-75.21806264,-194.995495,-8016.927185
-69.45974205,-180.0676102,-6562.927039
4.736457105,-192.941872,4148.031941
5.129116761,-208.9370531,4209.06541
5.521776418,-224.9322342,4238.806293
5.914436074,-240.9274153,4265.936362
84.69543463,-191.0698389,6001.915729
91.17929565,-205.697195,6165.429536
97.66315668,-220.3245511,6327.015486
104.1470177,-234.9519072,5895.603438
110.6308787,-249.5792633,6232.38753
186.1315003,-177.21192,-40082.48714
197.7194536,-188.2445687,6431.408786
209.307407,-199.2772174,6210.876862
220.8953603,-210.3098661,5490.355348
232.4833136,-221.3425149,5647.959805
244.071267,-232.3751636,5993.060052
255.6592203,-243.4078123,6048.667143
463.697421,-178.8678332,2722.704301
-395.8528242,-175.469489,-52532.82086
-381.2254681,-168.9856279,-49083.84018
-366.598112,-162.5017669,-45740.91789
-351.9707559,-156.0179059,-42504.05398
-337.3433999,-149.5340449,-39373.24847
-322.7160438,-143.0501838,-36348.50135
-308.0886877,-136.5663228,-33429.81262
-166.1792713,-174.543547,-19974.18843
-155.1466226,-162.9555937,-17416.9574
-144.1139739,-151.3676403,-15002.69213
-133.0813251,-139.779687,-12731.39262
-63.70142147,-165.1397254,-5205.052615
-57.94310088,-150.2118406,-3943.303913
-52.1847803,-135.2839558,-2777.680934
3.558478136,-144.9563287,3888.488736
3.951137792,-160.9515098,3999.822906
4.343797449,-176.9466909,4075.387078
65.24385155,-147.1877707,6012.675211
71.72771258,-161.8151268,6251.733547
78.2115736,-176.4424829,6123.321059
139.779687,-133.0813251,22427.84825
151.3676403,-144.1139739,6695.215103
162.9555937,-155.1466226,9291.320997
174.543547,-166.1792713,-6884.389096
344.2743428,-132.8012685,5022.395333
359.2022276,-138.5595891,4793.414629
374.1301123,-144.3179097,4547.72516
389.0579971,-150.0762302,4285.326928
403.9858819,-155.8345508,4006.219931
418.9137667,-161.5928714,3710.40417
433.8416515,-167.351192,3397.879644
448.7695362,-173.1095126,3068.646354
-293.4613316,-130.0824618,-30617.18228
-278.8339755,-123.5986008,-27910.61033
-264.2066194,-117.1147397,-25310.09677
-249.5792633,-110.6308787,-22815.6416
-234.9519072,-104.1470177,-20427.24483
-220.3245511,-97.66315668,-18144.90644
-205.697195,-91.17929565,-15968.62644
-122.0486764,-128.1917337,-10603.05887
-111.0160277,-116.6037804,-8617.690875
-99.98337899,-105.015827,-6775.288636
-88.95073027,-93.4278737,-5075.852154
-46.42645971,-120.356071,-1708.183676
-40.66813913,-105.4281863,-734.81214
-34.90981854,-90.50030149,142.4336737
2.380499167,-96.97078541,3649.402413
2.773158823,-112.9659665,3712.707626
3.165818479,-128.9611476,3790.37411
39.30840746,-88.6783463,5692.221046
45.79226848,-103.3057024,5794.096939
52.27612951,-117.9330585,5893.181593
58.75999053,-132.5604146,6087.451171
93.4278737,-88.95073027,6251.790196
105.015827,-99.98337899,6172.332885
116.6037804,-111.0160277,6229.437637
128.1917337,-122.0486764,6239.665182
239.7791493,-92.49302439,6064.864361
254.7070341,-98.25134497,6042.522271
269.6349189,-104.0096656,5916.66739
284.5628036,-109.7679861,5771.230507
299.4906884,-115.5263067,5609.08486
314.4185732,-121.2846273,5430.230449
329.346458,-127.0429479,5234.667273
-191.0698389,-84.69543463,-13898.40484
-176.4424829,-78.2115736,-11934.24162
-161.8151268,-71.72771258,-10076.1368
-147.1877707,-65.24385155,-8324.090362
-132.5604146,-58.75999053,-6678.102319
-117.9330585,-52.27612951,-5138.172665
-103.3057024,-45.79226848,-3704.301403
-77.91808156,-81.83992037,-3519.38143
-66.88543284,-70.25196705,-2105.876462
-55.85278412,-58.66401372,-835.3372518
-44.82013541,-47.07606039,292.2362016
-29.15149796,-75.57241671,923.5537653
-23.39317737,-60.64453192,1608.548135
-17.63485679,-45.71664714,2197.416782
1.202520198,-48.98524212,3496.939449
1.595179854,-64.98042322,3541.926504
1.98783951,-80.97560431,3593.937017
19.85682439,-44.79627803,4506.913991
26.34068541,-59.42363412,10068.34082
32.82454643,-74.05099021,5557.561953
47.07606039,-44.82013541,5729.969629
58.66401372,-55.85278412,5947.404309
70.25196705,-66.88543284,6082.546579
81.83992037,-77.91808156,6113.104166
120.356071,-46.42645971,6318.498505
135.2839558,-52.1847803,6045.804034
150.2118406,-57.94310088,6223.211881
165.1397254,-63.70142147,5652.988262
180.0676102,-69.45974205,14449.66211
194.995495,-75.21806264,8164.697896
209.9233797,-80.97638322,6225.586527
224.8512645,-86.7347038,5854.931038
-496.8503129,-12.19699058,-21484.84361
-480.8551318,-11.80433092,-20578.05855
-464.8599507,-11.41167126,-19678.29695
-448.8647696,-11.01901161,-18785.55881
